LDA_1,Runtime_seconds
1.3032931039940696,2.201723098754883
-1.00452135577342,2.201723098754883
0.5990041584241608,2.201723098754883
-0.3419157018659275,2.201723098754883
-2.585779178842318,2.201723098754883
-2.064351780989421,2.201723098754883
1.4690669465143755,2.201723098754883
0.8228652633137636,2.201723098754883
0.033947322769660115,2.201723098754883
-0.806106040812031,2.201723098754883
1.351481713284538,2.201723098754883
-1.4279766311492132,2.201723098754883
-1.68134925993033,2.201723098754883
-2.0522182224890875,2.201723098754883
-0.6709383346101604,2.201723098754883
0.9423753979347687,2.201723098754883
-1.591239741022483,2.201723098754883
3.0138657097067827,2.201723098754883
1.1570572460664694,2.201723098754883
2.473796985396008,2.201723098754883
-0.9679921405060766,2.201723098754883
2.4808315049727163,2.201723098754883
-0.6917454420281274,2.201723098754883
1.2136669588644198,2.201723098754883
-0.4804142135973635,2.201723098754883
-0.19459092737109385,2.201723098754883
0.41940171929051884,2.201723098754883
-1.4144387927684041,2.201723098754883
-0.8310367104374603,2.201723098754883
-0.4961027912232454,2.201723098754883
1.1200302705714016,2.201723098754883
-0.5804042365683312,2.201723098754883
0.5937592207625543,2.201723098754883
0.231004944538132,2.201723098754883
-0.5561829417276439,2.201723098754883
-0.8010649594525779,2.201723098754883
2.314409817925795,2.201723098754883
-1.249363683548726,2.201723098754883
-1.3225214130464118,2.201723098754883
1.827465066187214,2.201723098754883
-0.4664366906422593,2.201723098754883
-0.3284078703384409,2.201723098754883
-1.1740411794572045,2.201723098754883
-0.7596286438934716,2.201723098754883
-0.07816266902805337,2.201723098754883
-2.0540148388746142,2.201723098754883
0.9161592344347039,2.201723098754883
-2.172983694448481,2.201723098754883
1.559195857350705,2.201723098754883
0.7592033472064402,2.201723098754883
0.8108477817920877,2.201723098754883
0.7625839499658771,2.201723098754883
-1.485038228563763,2.201723098754883
-1.041512275333908,2.201723098754883
-0.17938592225038172,2.201723098754883
0.986191278644123,2.201723098754883
-0.8996998979470471,2.201723098754883
-1.7939202495585551,2.201723098754883
1.003912503713247,2.201723098754883
0.7483173553835796,2.201723098754883
-0.43530038547902256,2.201723098754883
0.45585849804996253,2.201723098754883
-0.23072261091726556,2.201723098754883
-0.34875325580696775,2.201723098754883
-0.5314398278910301,2.201723098754883
-0.25248335000290195,2.201723098754883
1.350888846307942,2.201723098754883
-1.9111998263792256,2.201723098754883
0.15341124926760755,2.201723098754883
-1.0576505861340169,2.201723098754883
-0.7024125368111905,2.201723098754883
0.5561841195187958,2.201723098754883
1.0315125876727957,2.201723098754883
0.10271244956089928,2.201723098754883
1.2191067369168773,2.201723098754883
-0.5876910810201077,2.201723098754883
-0.9632008413149306,2.201723098754883
-1.3242590389300606,2.201723098754883
1.176050788734545,2.201723098754883
0.09963490927133725,2.201723098754883
1.2533303244306888,2.201723098754883
-0.604818754495274,2.201723098754883
-1.463137837696999,2.201723098754883
0.5264305547802677,2.201723098754883
1.2660228244999991,2.201723098754883
1.6729385912264223,2.201723098754883
-0.2377471332555499,2.201723098754883
0.4527685362813486,2.201723098754883
-0.6351523103828766,2.201723098754883
-1.0548921373353108,2.201723098754883
2.5149303611719147,2.201723098754883
1.9134676975507534,2.201723098754883
0.15905839183089807,2.201723098754883
-0.8724107047956337,2.201723098754883
0.36324528300784487,2.201723098754883
-1.3891445086745997,2.201723098754883
1.2388911406925882,2.201723098754883
0.9981145468129364,2.201723098754883
-0.8829964699251434,2.201723098754883
-0.8951336007929415,2.201723098754883
-1.4754013840518352,2.201723098754883
-0.964273816054027,2.201723098754883
-1.8500398072472668,2.201723098754883
0.9975993957837225,2.201723098754883
-0.07103173389468097,2.201723098754883
-0.16781548179229172,2.201723098754883
0.384312617227223,2.201723098754883
0.31895552910852154,2.201723098754883
1.114298241907389,2.201723098754883
-1.870425455291723,2.201723098754883
1.078810461426344,2.201723098754883
-0.23006982094410153,2.201723098754883
1.2851335173094893,2.201723098754883
0.8797385583691248,2.201723098754883
0.4459321494995716,2.201723098754883
-0.06610326163384125,2.201723098754883
-0.7050164258433569,2.201723098754883
2.1216766637803897,2.201723098754883
-1.1181825631289817,2.201723098754883
0.9486629578646356,2.201723098754883
-1.4501441333388565,2.201723098754883
-0.8229209721689873,2.201723098754883
-1.754723489781955,2.201723098754883
1.0987428790319445,2.201723098754883
-1.008721242001294,2.201723098754883
-0.523379601237169,2.201723098754883
1.1015271988937319,2.201723098754883
-0.13233502143794473,2.201723098754883
1.8638646445364468,2.201723098754883
-1.2377649931965982,2.201723098754883
-0.12755926984007276,2.201723098754883
1.2791227336451871,2.201723098754883
-0.40315450721176344,2.201723098754883
0.7769001289096351,2.201723098754883
-0.20202333798119185,2.201723098754883
-1.1995607677158586,2.201723098754883
-0.7731466410181783,2.201723098754883
-0.4533347085064671,2.201723098754883
-0.7602973433022324,2.201723098754883
-0.11336762596347633,2.201723098754883
-0.27803519497779594,2.201723098754883
0.7837481080063241,2.201723098754883
-1.5184121342457124,2.201723098754883
1.7247784731721811,2.201723098754883
-1.5933183972542841,2.201723098754883
0.9235179666855772,2.201723098754883
2.0263081113982038,2.201723098754883
-0.3845912602230673,2.201723098754883
-0.4351074404177812,2.201723098754883
0.2793276699408815,2.201723098754883
2.184351450940545,2.201723098754883
0.13082924502920432,2.201723098754883
0.4086951192662985,2.201723098754883
0.28516314609280446,2.201723098754883
0.343433471877039,2.201723098754883
0.2686457632563075,2.201723098754883
-0.5366283279467879,2.201723098754883
0.07863386760191472,2.201723098754883
1.1288718499167623,2.201723098754883
1.7368947406987882,2.201723098754883
-0.23335861951375897,2.201723098754883
1.693713984185764,2.201723098754883
0.07571448110849441,2.201723098754883
-0.6756763352153046,2.201723098754883
2.0422243053303593,2.201723098754883
-0.3392400130916202,2.201723098754883
1.5679523737317946,2.201723098754883
-1.298567302377286,2.201723098754883
0.18995201556976185,2.201723098754883
2.5006810443058765,2.201723098754883
3.2284253545341293,2.201723098754883
-0.16795039428148192,2.201723098754883
